link,Title,Description,Price,Condition
https://chicago.craigslist.org/nwc/app/d/glenview-restaurant-equipment-sale/7413515393.html,Restaurant Equipment sale - $200 (Glenview),"Subway Restaurant closing in Northwest Suburbs. In the Glenview-Niles area. We have multiple items for sale. Must be picked up. All items will be available in December. All items are currently working and being used. They are all functional, but have signs of wear and tear. Feel free to make an offer on any item. The items are listed below:Standing Bottle Drink Cooler (needs one lightbulb)- $400Walk in Freezer (Approx 4' x 6') - $1000 (Buyer must disassemble and transport)Walk in Cooler (Approx 6' x 7') - $1000 (Buyer must disassemble and transport)Bread thermometer - $10Three Compartment sink - $200Coffee/Tea brewer - $100Soup warmer/holder - $50Speed oven - $500Refrigerated Table - $500 (Two Available) Heatwell Table - $250Bread retarder - $50Bread Proofer/Oven - $1000Enclosed Bread Rack (large) - $500Enclosed Bread Rack (small) - $250Mobil Bread Rack - $100",$200,good
https://chicago.craigslist.org/sox/app/d/joliet-kenmore-gas-dryer/7413516661.html,NA,NA,NA,NA
https://chicago.craigslist.org/sox/app/d/joliet-ge-stainless-steel-gas-range/7413515891.html,GE STAINLESS STEEL GAS RANGE - $300 (Joliet),30”Fully functional,$300,good
https://chicago.craigslist.org/nwc/app/d/glen-ellyn-blackdecker-tr3500sd-bread/7405316154.html,"Black+Decker TR3500SD Bread toaster, Stainless Steel - $20 (GLEN ELLYN)","Black+Decker TR3500SD Bread toaster, Stainless Steel in good condition. Can use a wipe off to make it spanking new.Rapid Toast Technology -50% faster toasting2-Slice Toaster with Stainless Steel ExteriorExtra-Wide Slots - Toast bagels and thick artisan bread easily.CASH ONLY, PICK UP ONLY, LOAD N' GO!!!",$20,good
https://chicago.craigslist.org/nwc/app/d/glen-ellyn-keurig-duo-single-serve/7411088790.html,Keurig K-Duo Single-Serve & Carafe Coffee Maker. no Carafe - $45 (GLEN ELLYN),"Keurig K-Duo Single-Serve & Carafe Coffee Maker in excellent condition. Missing Carafe.HighlightsBREW A CUP AND A CARAFE: Use both ground coffee and K-Cup pods.STRONG BREW: Brew a stronger, more intense single cup.MULTIPLE BREW SIZES: Brew a 6, 8, 10, or 12-cup carafe and a 6, 8, 10, or 12oz. cup.LARGE 60oz. WATER RESERVOIR: The 60oz. water reservoir is shared between the single serve and carafe brewing, saving you time and simplifying your morning routine. Removable reservoir makes refilling easy.12-CUP GLASS CARAFE: Included with your brewer along with a heating plate to keep coffee hot.PROGRAMMABLE CARAFE AUTO-BREW: Program your coffee maker to automatically brew a carafe up to 24 hours in advance. PLEASE READ THE DESCRIPTION AND DONT ASK ME FOR SUBTLE DETAILS, EVERYTHING IS HERE.CASH ONLY,PICK UP ONLY,LOAD N' GO!!!",$45,excellent
https://chicago.craigslist.org/nwc/app/d/glen-ellyn-like-new-ninja-cf020-auto-iq/7411086314.html,LIKE NEW Ninja CF020 Auto IQ 1 Touch Coffee Brewer Maker - Black - $55 (GLEN ELLYN),"LIKE NEW Ninja CF020 Auto IQ 1 Touch Coffee Brewer Maker - Black.About this itemAuto-iQ® one-touch intelligence for the perfect brewDial up the flavor richness from Classic Brew to Over Ice Brew and moreThermal Flavor Extraction® Tech unlocks the full flavor potential of your coffeeGlass carafe and intelligent warming plate with 2-hour auto shutoff,cash only,load n go!!!",$55,like new
https://chicago.craigslist.org/nwc/app/d/lombard-slightly-used-george-foreman/7411079990.html,Slightly used George Foreman 5-serving classic plate grill Black - $20 (LOMBARD),"Slightly used George Foreman 5-serving classic plate grill Black george foreman 5-serving classic plate grillThis George Foreman indoor grill and panini press features dual cooking positions and adjustable cooking height so you can cook a variety of thick foods. PRODUCT CARE Grill: wipe clean Drip tray: dishwasher safe Manufacturer s 3-year limited warranty PRODUCT DETAILS 80-sq. in. cooking surface 1200 watt.CASH ONLY, PICK UP ONLY..LOAD N' GO!!!!",$20,excellent
https://chicago.craigslist.org/nwc/app/d/glen-ellyn-slow-cookers-cuisinart-35/7405298287.html,2 SLOW COOKERS Cuisinart® 3.5 Quart Programmable Slow Cooker - $21 (GLEN ELLYN),"2 SLOW COOKERS LIKE NEW Cuisinart® 3.5 Quart Programmable Slow Cooker, and Rival 37401W 4 Quart Crock Pot Slow Cooker only 21$!!!Excellent Condition. I carefully used only 3-4 times, just to cook rice...Stainless steel3.5-quart-capacity ceramic potTouchpad control panelFour cooking modesAutomatic keep-warm-up to 8 hours after cooking timeGlass lidNonslip rubber feetSafety stay-cool handlesDishwasher-safe pot and lidInstruction manualrecipe bookMeasures 14.25 inches high x 16.5 inches wide x 11.75 inches deepModel number PSC-350.Rival 37401W 4 Quart Crock Pot Slow CookerCASH ONLY, PICK UP ONLY. LOAD N' GO!!",$21,excellent
https://chicago.craigslist.org/nwc/app/d/lombard-coffee-set-keurig-20-coffee/7405164388.html,"Coffee set Keurig 2.0, Coffee press with accessories, Percolator etc - $100 (LOMBARD)","Coffee set includes Keurig 2.0( works good), Coffee press with accessories, Espresso Latte Percolator Stove Top Coffee Maker Pot( the pic is for a new one, just to give you an idea how it looks inside),  Coffee Grinder in good working condition, Toddy brew top( the collection jar is missing),  4 boxes of K cups( one is past the due date which was last month) ,k-cup holder drawer & brewer maintenance accessory. & 10 brand new mugs..buy all for 100$!!!CASH ONLY, PICK UP ONLY. LOAD N' GO!!",$100,good
https://chicago.craigslist.org/chc/app/d/naperville-maytag-gas-dryer/7408406631.html,MAYTAG GAS DRYER - $190,MAYTAG GAS DRYER from pet and smoke free home in excellent condition.,$190,NA
https://chicago.craigslist.org/nwc/app/d/glen-ellyn-used-nordic-ware-stovetop/7407602597.html,USED Nordic Ware Stovetop Kettle Smoker Red - $45 (GLEN ELLYN),"USED Nordic Ware Stovetop Kettle Smoker RedRed grill kettle smoker cooks up your favorite meals with easeAll-weather aluminum construction is sturdy for long-term useComes with high dome cover for effortless cookingCompact design makes for easy carrying.Cash only, pick up only, load and go!",$45,excellent
https://chicago.craigslist.org/nwc/app/d/lombard-like-new-villaware-smoothie-bar/7407600743.html,"LIKE NEW VillaWare Smoothie Bar Blender and Server, Stainless Steel - $110 (LOMBARD)","LIKE NEW VillaWare Smoothie Bar Blender and Server, Stainless Steel Smoothee Bar with silver-finish metal housingHardened stainless-steel blades for heavy-duty crushing2 speeds plus pulse option; Smoothee Stick; stainless-steel drip trayDurable plastic container with dispenser; fits glasses up to 6-1/2 inchesCASH ONLY, PICK UP ONLY. LOAD N' GO!!",$110,like new
https://chicago.craigslist.org/nwc/app/d/lincolnshire-dacor-cook-top-46/7413511804.html,"DACOR COOK TOP 46"" - $300 (RIVERWOODS)","DACOR COOKTOP 46"" STAINLESS.  CALL BILL 847630032THREE#COOKTOP #RANGE #STOVE",$300,good
https://chicago.craigslist.org/nwc/app/d/brand-new-hamilton-beach-black-single/7411071119.html,BRAND NEW Hamilton Beach Black Single Serve Personal Blender - $19 (Lombard),"BRAND NEW Hamilton Beach Black Single Serve Personal Blender,only 19$!!!!Detailed item infoProduct InformationThe Hamilton Beach EA51101B Blender is a personal-sized blender that is useful for blending your morning smoothies or nutritious drinks. Its pulse mode and stainless steel blades ensure a smooth blending performance, for a long time. Suitable as a mixing jar or travel mug, it does not take up much counter space. Lightweight and easy to use, this blender makes creating your favorite drinks a breeze.Product IdentifiersBrand	Hamilton BeachModel	EA51101MPN	51101BKey FeaturesBlender Type	Work TopPulse Feature	With Pulse FeatureCASH ONLY,LOAD N' GO,PICK UP ONLY!!!",$19,new
https://chicago.craigslist.org/nwc/app/d/lincolnshire-oven-kitchenaid-double/7413511743.html,OVEN KITCHENAID DOUBLE - $600 (RIVERWOODS),"KITCHEN AID DOUBLE OVEN. ELECTRIC.  (30"" X 50"" APPROX) GREAT CONDITION.  NEW GLASS TOO!  WON'T LAST",$600,NA
https://chicago.craigslist.org/chc/app/d/chicago-gently-used-maytag-washer/7413511650.html,Gently Used Maytag Washer - $250 (Bronzeville),"Selling my Maytag washer. Only selling because our dryer went out and we decided to purchase a new set. Great condition and only 3 years old. Washer utilized maybe twice per week. Willing to include the dryer at no charge, however it does need to be fixed. $250or best offer.",$250,NA
https://chicago.craigslist.org/chc/app/d/chicago-whirlpool-washer/7412669099.html,Whirlpool Washer - $250 (Chicago),Whirlpool washer. Located in 60603. Pick up only. Accept cash or Venmo.,$250,like new
https://chicago.craigslist.org/nwc/app/d/glen-ellyn-like-new-bunn-velocity-brew/7409473223.html,LIKE NEW BUNN Velocity Brew 10 Cup Coffee Brewer - Black - $80 (GLEN ELLYN),"LIKE NEW BUNN Velocity Brew 10 Cup Coffee Brewer - BlackPRODUCT FEATURESBrews a full pot of coffee in about 3 minutesInternal hot water is ready to brew hot coffee on demandExclusive drip-free carafe with a proprietary lid and spoutMulti-stream spray head showers hot water evenly over the coffee groundsLarge flat-bottom filter and funnel allow greater interaction between hot water and coffee grounds for superior flavor extractionVacation switch turns heat off while you are not at home.Square back fits neatly on your kitchen counter.ncludes user and care manual.Used very infrequently.CASH ONLY,PICK UP ONLYLOAD N' GO!",$80,like new
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-duo-crisp-air/7402345492.html,Instant Pot Duo Crisp + Air Fryer 6 quart Multi Use Pressure Cooker - $130 (Glen Ellyn),Used once. Looks like new. I have the box and all parts in like new condition,$130,NA
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-vortex-plus-in/7402365589.html,"Instant Pot Vortex Plus 6-in-1 Air Fryer, 6One-Touch Programs, Air Fry, Roast, B - $90 (Glen Ellyn)","New in box 6-in-1 Appliances: Air fryer, broiler, roaster, dehydrator, plus baking and reheating6 Smart Programs: Customizable one-touch programs for air frying, roasting, broiling and moreEasy-to-Use Display: Touchscreen shows each stage of cookingEasy-Clean Basket: Non-stick air fry basket holds enough food for a small familyFast Preheating: Little to no preheating time. Adjustable Temperature: select from 95 to 400 °4-Portion Capacity: Perfect for small families and couplesCompact Design: Countertop-friendly size fits any kitchenStainless-Steel Accents: Perfectly combines function and styleNo Worry Operation: Built-in safety features including Overheat Protection and auto-off",$90,new
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-duo-crisp-air/7402345458.html,Instant Pot Duo Crisp + Air Fryer 6 quart Multi Use Pressure Cooker - $130 (Glen Ellyn),Used once. Looks like new. I have the box and all parts in like new condition,$130,NA
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-vortex-plus-in/7402345530.html,"Instant Pot Vortex Plus 6-in-1 Air Fryer, 6One-Touch Programs, Air Fry, Roast, B - $90 (Glen Ellyn)","New in box 6-in-1 Appliances: Air fryer, broiler, roaster, dehydrator, plus baking and reheating6 Smart Programs: Customizable one-touch programs for air frying, roasting, broiling and moreEasy-to-Use Display: Touchscreen shows each stage of cookingEasy-Clean Basket: Non-stick air fry basket holds enough food for a small familyFast Preheating: Little to no preheating time. Adjustable Temperature: select from 95 to 400 °4-Portion Capacity: Perfect for small families and couplesCompact Design: Countertop-friendly size fits any kitchenStainless-Steel Accents: Perfectly combines function and styleNo Worry Operation: Built-in safety features including Overheat Protection and auto-off",$90,new
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-duo-crisp-air/7407715654.html,Instant Pot Duo Crisp + Air Fryer 6 quart Multi Use Pressure Cooker - $130 (Glen Ellyn),Used once. Looks like new. I have the box and all parts in like new condition,$130,NA
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-duo-crisp-air/7407715820.html,Instant Pot Duo Crisp + Air Fryer 6 quart Multi Use Pressure Cooker - $130 (Glen Ellyn),Used once. Looks like new. I have the box and all parts in like new condition,$130,NA
https://chicago.craigslist.org/wcl/app/d/glen-ellyn-instant-pot-vortex-plus-in/7407715683.html,"Instant Pot Vortex Plus 6-in-1 Air Fryer, 6One-Touch Programs, Air Fry, Roast, B - $90 (Glen Ellyn)","New in box 6-in-1 Appliances: Air fryer, broiler, roaster, dehydrator, plus baking and reheating6 Smart Programs: Customizable one-touch programs for air frying, roasting, broiling and moreEasy-to-Use Display: Touchscreen shows each stage of cookingEasy-Clean Basket: Non-stick air fry basket holds enough food for a small familyFast Preheating: Little to no preheating time. Adjustable Temperature: select from 95 to 400 °4-Portion Capacity: Perfect for small families and couplesCompact Design: Countertop-friendly size fits any kitchenStainless-Steel Accents: Perfectly combines function and styleNo Worry Operation: Built-in safety features including Overheat Protection and auto-off",$90,new
